ISIN;Название;Эффективная доходность (YTM), %;Кредитное качество (рэнкинг);Кредитное качество (число, max=10);Коэф. Ликвидности (max=100);Лет до даты;Цена, % от номинала;Событие в дату;Текущий номинал;НКД;Размер купона;Текущий купон, %;Купон (раз/год);Тип купона;Тип эмитента;Текущая цена + НКД;чистая прибыль;ROI (всего)
RU000A10D1J9;ЭЛРЕШ 1Р2;25; B+;4;50,8;1,9;99,95;погашение;1000;11,71;18,49;22,5;12;фиксированный;корпоративные;1011,21;395,57;0,391184818
RU000A107J45;СберИОС601;0; AA;9;25,4;3,3;71,91;погашение;1000;0;0,01;0,01;12;фиксированный;корпоративные;719,1;281,29;0,391169517
RU000A109NM3;РСТ-01;24,3; B+;4;44,8;1,9;102,44;погашение;1000;0,64;19,32;23,5;12;фиксированный;корпоративные;1025,04;400;0,390228674
RU000A107W97;СберИОС610;0; AA;9;19,7;3,4;72;погашение;1000;0;0,01;0,01;12;фиксированный;корпоративные;720;280,4;0,389444444
RU000A103TZ5;ВТБ Б1-244;12,7; AA;9;11,8;2,8;71,99;погашение;1000;0,02;0,05;0,01;2;фиксированный;корпоративные;719,92;280,33;0,389390488
RU000A108U80;СберИОС631;0; AA;9;22,9;3,8;72,01;погашение;1000;0;0,01;0,01;12;фиксированный;корпоративные;720,1;280,35;0,389320928
RU000A109LC8;РОЛЬФ 1Р03;23,8; BB;6;38,1;1,9;97,67;погашение;1000;3,84;16,44;22;12;плавающий;корпоративные;980,54;381,14;0,388704183
RU000A109T74;АйДиКол1Р2;24,4; B+;4;40,4;1,9;99,99;погашение;1000;8,44;18,08;26;12;плавающий;корпоративные;1008,34;389,42;0,3861991
RU000A106TR5;ВымпелК3Р3;12,9; A;8;16,6;3,3;93,47;погашение;1000;17,27;24,56;9,85;4;фиксированный;корпоративные;951,97;367,31;0,385841991
RU000A106UL6;ЭлАп БО-02;24,6; B;3;26,1;1,9;90,18;погашение;1000;22,36;39,89;16;4;фиксированный;корпоративные;924,16;355,07;0,384208362
RU000A1097X8;БИАНКА-01;25,8; B;3;39,4;1,8;99,8;погашение;1000;11,97;18,9;23;12;фиксированный;корпоративные;1009,97;386,93;0,383110389
RU000A1053H4;ЛТрейд 1P5;25,1; B+;4;33,5;1,7;89,12;погашение;1000;10,68;12,33;15;12;фиксированный;корпоративные;901,88;344,72;0,382223799
RU000A104XE0;ЛТрейд 1P4;25,9; B+;4;33,6;1,6;88,95;погашение;1000;3,7;12,33;19;12;фиксированный;корпоративные;893,2;341,07;0,381851769
RU000A0JRJB8;ЗСД 01;8,5; A;8;11,9;5,5;109,35;погашение;1000;44,62;52,06;10,44;2;фиксированный;корпоративные;1138,12;434,54;0,381805082
RU000A105VQ5;Россети1Р8;20,6; AA;9;32,5;2,3;100,16;право продать (put);1000;35,96;48,12;17,3;4;плавающий;корпоративные;1037,56;395,52;0,381202051
RU000A1043P8;ВТБ Б1-274;14,4; AA;9;14,5;2,4;72,58;досрочное погашение;1000;0,01;0,02;0,01;4;фиксированный;корпоративные;725,81;274,37;0,378019041
RU000A10B9Q9;ГЛОРАКС1Р4;20; BB-;5;54,4;2,4;113,77;погашение;1000;13,97;20,96;25,5;12;фиксированный;корпоративные;1151,67;435,21;0,377894709
RU000A10CU55;Систем2P05;22,9; BBB;7;57,6;1,9;99,5;погашение;1000;0;16,85;0;12;плавающий;корпоративные;995;375,7;0,37758794
RU000A107D33;ВИС Ф БП05;22,8; BBB;7;39,8;2,1;102,43;погашение;1000;27,74;56,1;16,2;4;плавающий;корпоративные;1052,04;396,76;0,377133949
RU000A10AC75;Томскобл24;17,1; BB-;5;52,5;2,1;111,26;погашение;1000;2,14;21,37;26;12;фиксированный;субфедеральные/муниципальные;1114,74;419,51;0,376329907
RU000A10BWC6;iПозитивР3;16,8; A;8;56,6;2,5;104,9;погашение;1000;0,49;14,79;18;12;фиксированный;корпоративные;1049,49;394,21;0,37562054
RU000A1065Y3;АГТК БО-02;27,3; B;3;32,9;1,7;88,92;погашение;1000;1,23;37,4;15;4;фиксированный;корпоративные;890,43;333,97;0,375065979
RU000A109JX8;ЛАЗСИСТ-01;23,5; B+;4;38,2;1,9;99,9;погашение;1000;8,15;17,47;25,25;12;плавающий;корпоративные;1007,15;377,19;0,374512238
RU000A106P06;ВСК 1P-04R;16,4; A;8;45,4;2,8;91,76;погашение;1000;28,27;59,84;12;2;фиксированный;корпоративные;945,87;353,33;0,373550276
RU000A102952;ВИС Ф БП01;19,3; BBB;7;40,5;2;87;погашение;1000;3,29;24,93;9;4;фиксированный;корпоративные;873,29;326,15;0,37347273
RU000A10CRB6;Кокс01Р6;23,1; BB;6;49,3;1,9;99,24;право продать (put);1000;5,62;16,85;20,5;12;фиксированный;корпоративные;998,02;372,68;0,37341937
RU000A109TJ6;ПСБ 3P-09;19,9; AA;9;50,1;2;100,27;погашение;1000;0,51;15,71;22,5;12;плавающий;корпоративные;1003,21;373,83;0,372633845
RU000A104BC0;КалинОбл21;15,7; BBB;7;32,1;3,1;92,69;погашение;1000;9,89;23,68;9,5;4;изменяемый;субфедеральные/муниципальные;936,79;347,37;0,370808826
RU000A109R19;ГПБФин1Р2;19,3; AA;9;24,6;2;100,99;погашение;1000;0;48,04;0;4;плавающий;корпоративные;1009,9;374,42;0,370749579
RU000A108TE9;ИнвОбл08;17,7; B;3;20,2;1,9;73;погашение;1000;0,01;0,1;0,01;1;фиксированный;корпоративные;730,01;270,09;0,369981233
RU000A10ALQ1; СбКИБ1P100;0; AA;9;20,8;4,4;73;погашение;1000;0;0;0;0;нулевой;корпоративные;730;270;0,369863014
RU000A102HA5; МСПБанкС01;29; BB;6;10,2;0,6;50;право продать (put);10000000;309726,03;423835,62;8,5;2;фиксированный;корпоративные;310226,03;114609,59;0,369438986
RU000A10C5L7;Селигдар4Р;19; BBB;7;67,8;2,2;102,7;погашение;1000;3,12;15,62;19;12;фиксированный;корпоративные;1030,12;376;0,365006019
RU000A106SD7;СберИОС582;0; AA;9;25;2,9;73,3;погашение;1000;0,01;0,01;0,01;12;фиксированный;корпоративные;733,01;267,33;0,364701709
RU000A10BW70;Томскобл25;17,4; BB-;5;49,5;2,4;103,93;погашение;1000;1,5;15;18,25;12;фиксированный;субфедеральные/муниципальные;1040,8;379,2;0,364335127
RU000A107EC7;РСетиЛЭ1P1;19,9; AA;9;50,9;2,1;99,75;погашение;1000;8,95;14,92;22,15;12;плавающий;корпоративные;1006,45;366,55;0,364200904
RU000A0ZZV86;ИА ДОМ 6P2;0; AA;9;29,7;22,6;90,9;погашение;107,17;1,72;2,69;9,95;4;фиксированный;корпоративные;910,72;331,38;0,363865952
RU000A107Q04;СберИОС604;0; AA;9;20,7;3,3;73,4;погашение;1000;0,07;0,1;0,01;1;фиксированный;корпоративные;734,07;266,23;0,362676584
RU000A10BQB0;ГТЛК 2P-08;16,6; BBB;7;51,1;2,6;108,61;погашение;1000;13,36;16,03;19,5;12;фиксированный;корпоративные;1099,46;397,47;0,361513834
RU000A109NA8;СолСАТЛ01;23,5; B;3;36,4;2,4;103,3;погашение;740;1,95;14,6;24;12;фиксированный;корпоративные;1034,95;373,85;0,36122518
RU000A10D3J5; ПочтаР3P01;17,5; A;8;38,6;2,4;102;погашение;1000;5,65;14,14;17,2;12;фиксированный;корпоративные;1025,65;370,27;0,361010091
RU000A10CLD5;МСБЛиз3P06;24,9; B;3;45,2;1,8;100,88;право продать (put);1000;18,27;18,9;23;12;фиксированный;корпоративные;1027,07;369,83;0,360082565
RU000A10CTX6;ВЭБ2Р-54В;7,9; AA;9;56,7;4,8;98,2;погашение;1000;0;5,88;7,15;12;фиксированный;корпоративные;982;353,16;0,359633401
RU000A10ASY0;РЖД 1Р-34R;16,1; AA;9;10,6;2,7;111,15;погашение;1000;13,22;16,52;20,1;12;фиксированный;корпоративные;1124,72;403,92;0,359129383
RU000A106YL8;АГТК БО-03;28,1; B;3;33,6;1,7;90,4;погашение;1000;14,01;41,14;16,5;4;фиксированный;корпоративные;918,01;328,83;0,358198712
RU000A109YT5;АЛЬФАБ1Р17;0; AA;9;9,7;6;73,69;погашение;1000;0;0;0;0;нулевой;корпоративные;736,9;263,1;0,357036233
RU000A101Z74;ГПБ001P17P;15,9; AA;9;47,1;2,8;94,41;право продать (put);1000;30,39;64,27;12,75;2;фиксированный;корпоративные;974,49;346,86;0,35594003
RU000A10ABC2;Новосиб 26;17,5; A;8;49,9;2,1;105,31;погашение;1000;10,6;17,67;25,5;12;плавающий;субфедеральные/муниципальные;1063,7;378,05;0,35541036
RU000A1074S7;СберИОС591;0; AA;9;17,7;3,1;73,81;погашение;1000;0;0,01;0,01;13;фиксированный;корпоративные;738,1;262,3;0,355371901
RU000A106M09;СберИОС579;0; AA;9;26,9;2,8;73,8;погашение;1000;0,01;0,02;0,01;4;фиксированный;корпоративные;738,01;262,21;0,355293289
RU000A108Q78;Кеарли 1Р1;26,5; B;3;37,9;1,6;97,13;погашение;1000;8,63;17,26;21;12;фиксированный;корпоративные;979,93;348,01;0,355137612
RU000A10AZ45;РЖД 1Р-37R;14,9; AA;9;47,8;2,8;112,86;погашение;1000;1,07;16,03;19,5;12;фиксированный;корпоративные;1129,67;399,32;0,353483761
RU000A105H98;Эфферон01;20,8; B;3;39,5;2,1;91,35;погашение;1000;24,41;33,66;17,5;4;изменяемый;корпоративные;937,91;331,37;0,35330682
RU000A1097C2;АРЕНЗА1Р05;22,1; B+;4;24,4;1,8;100,11;погашение;1000;4,99;17,2;21,25;12;плавающий;корпоративные;1006,09;355,11;0,352960471
RU000A1033Z8;sМГор74-об;15,5; AA;9;45,4;2,6;84,39;погашение;1000;31,75;36,8;7,38;2;фиксированный;субфедеральные/муниципальные;875,65;308,35;0,352138411
RU000A10AQF3;СберИОС674;0; AA;9;27;4,4;74;погашение;1000;0;0,01;0,01;13;фиксированный;корпоративные;740;260,57;0,352121622
RU000A109R50;Самокат02;22,4; B;3;31,2;1,9;103,3;погашение;1000;14,49;18,9;23;12;фиксированный;корпоративные;1047,49;368,31;0,351611949
RU000A107W71; СолЛиз БО2;33,9; B;3;36,8;1,8;91,44;погашение;700;24,47;38,39;25;4;плавающий;корпоративные;938,87;329,86;0,351337246
RU000A102BT8;ОФЗ 26236;14,8; AAA;10;65,3;2,6;82,06;погашение;1000;24,67;28,42;5,7;2;фиксированный;государственные;845,27;296,83;0,3511659
RU000A1043E2;Новосиб 22;15,6; A;8;31,1;3;89,95;погашение;800;1,58;18,01;9,03;4;фиксированный;субфедеральные/муниципальные;901,08;315,04;0,349624895
RU000A10B7W1;R-Vision 2;18,6; B;3;44,3;2,4;114,19;погашение;1000;17,45;20,14;24,5;12;фиксированный;корпоративные;1159,35;404,57;0,348962781
RU000A1099W6;ЕДА-01;25; B;3;37,8;1,8;99,99;погашение;1000;40,96;57,34;23;4;фиксированный;корпоративные;1040,86;360,52;0,346367427
RU000A10D4E4;Векус01;30,6; CCC;2;45,1;1,4;100;право продать (put);1000;6,66;22,19;27;12;фиксированный;корпоративные;1006,66;348,38;0,34607514
RU000A105SG2;ГазКЗ-30Д;7,9; AA;9;48,8;4,3;83,4;погашение;1000;5,51;16,25;3,25;2;фиксированный;корпоративные;839,51;290,49;0,346023275
RU000A10C6Y8;ЛЕГЕНДА2P5;23,4; B+;4;30,6;1,7;99,99;погашение;1000;0;17,26;0;12;плавающий;корпоративные;999,9;345,3;0,345334533
RU000A10CCG7;iКарРус1P7;22,3; BB;6;53,1;1,8;97;погашение;1000;7,5;15;18,25;12;фиксированный;корпоративные;977,5;337,5;0,345268542
RU000A1089L0; АСВ 1Р02;35,3; B;3;40,8;1,4;92;погашение;1000;8,77;49,86;20;4;фиксированный;корпоративные;928,77;320,53;0,345112353
RU000A10AMK2;СберИОС669;0; AA;9;15,5;4,3;74,4;погашение;1000;0,07;0,1;0,01;1;фиксированный;корпоративные;744,07;256,33;0,344497158
RU000A10BPX6;Спектр01;26,4; B;3;27,5;1,6;100,42;погашение;1000;19,07;19,73;0;12;плавающий;корпоративные;1023,27;351,6;0,343604327
RU000A10CU89;iСелктл1Р6;16; BBB;7;60;2,4;100,93;погашение;1000;0;12,66;15,4;12;фиксированный;корпоративные;1009,3;345,18;0,341999406
RU000A10BWL7;МОНОП 1P05;36,2; B+;4;51,4;1,2;94,47;погашение;1000;19,56;20,96;25,5;12;фиксированный;корпоративные;964,26;329,18;0,341380955
RU000A10BV55;НОВАТЭК1Р4;7,8; AA;9;51,6;4,6;99,8;погашение;1000;0,82;6,16;7,5;12;фиксированный;корпоративные;998,82;339,98;0,34038165
RU000A109MH5;МЦП-01;20,4; BB-;5;36,9;1,9;104,73;погашение;1000;3,08;18,49;22,5;12;фиксированный;корпоративные;1050,38;356,4;0,339305775
RU000A0ZYWU3;Система1P8;17,7; BBB;7;31,2;2,3;90,64;погашение;1000;19,73;59,84;9;2;фиксированный;корпоративные;926,13;313,23;0,338213858
RU000A0ZZNW5;ИА ДОМ 4P2;0; AA;9;17,9;21,9;88,07;погашение;98,98;0,63;2,05;8,3;4;фиксированный;корпоративные;881,33;297,02;0,337013378
RU000A0JS4L7;ЗСД 05;6,5; A;8;0,6;6,4;118;погашение;1000;9,17;49,07;9,84;2;фиксированный;корпоративные;1189,17;399,67;0,33609156
RU000A106FW4; МГКЛ 1P3;24,2; B;3;33,7;1,7;91,45;погашение;1000;13,15;39,89;16;4;фиксированный;корпоративные;927,65;311,69;0,335999569
RU000A109X03;СберИОС656;0; AA;9;16,6;4,1;74,9;погашение;1000;0,01;0,01;0,01;11;фиксированный;корпоративные;749,01;251,44;0,335696453
RU000A10BW88;АйДиКол1P5;24,5; B+;4;44,1;1,6;104,33;право продать (put);1000;0,69;20,75;25,25;12;фиксированный;корпоративные;1043,99;350,26;0,335501298
RU000A10A7C4;Европлн1Р8;18,5; A;8;40,9;2,1;105,69;погашение;1000;15,53;17,26;0;12;плавающий;корпоративные;1072,43;359,07;0,334819056
RU000A0JXR84;РЖД Б01P3R;15,6; AA;9;34,1;3;106,83;право продать (put);1000;84,09;89,5;8,4;2;фиксированный;корпоративные;1152,39;384,61;0,333749859
RU000A10CAU2;ГПБ004Р25;13,1; AA;9;12,9;2,9;75;погашение;1000;0,01;0,1;0,01;1;фиксированный;корпоративные;750,01;250,19;0,333582219
RU000A105TY3;ВымпелК1Р6;16,3; A;8;39,4;2,3;90,75;досрочное погашение;1000;19,94;26,3;10,55;4;фиксированный;корпоративные;927,44;309,26;0,333455534
RU000A10CKZ0;ЕврХол3P04;15,9; AA;9;51;2,3;98,18;погашение;1000;0;11,42;13,9;12;фиксированный;корпоративные;981,8;326,54;0,332593196
RU000A106VV3;РЖД 1Р-27R;19,6; AA;9;46,2;1,9;99,85;погашение;1000;15,4;15,92;17,07;12;плавающий;корпоративные;1013,9;336,34;0,331728967
RU000A107WD7; МаниКап1Р3;29,6; B;3;39,2;1,3;89;погашение;1000;0;12,33;20;12;фиксированный;корпоративные;890;294,95;0,331404494
RU000A10C6Z5;ЛЕГЕНДА2P4;22,1; B+;4;48,7;1,7;100,19;погашение;1000;0;16,64;20,25;12;фиксированный;корпоративные;1001,9;330,9;0,330272482
RU000A109KY4;АФБАНК1Р13;22; A;8;49,1;1,9;99,8;погашение;1000;20,58;50,61;23,3;4;плавающий;корпоративные;1018,58;335,69;0,329566652
RU000A10AC91;Башкорт24;15,8; AA;9;41,7;2,1;111,08;погашение;1000;8,46;19,52;23,75;12;фиксированный;субфедеральные/муниципальные;1119,26;368,74;0,329449815
RU000A1075J3;РЕСОЛиз2П5;21,1; BBB;7;40,2;2;99,92;право продать (put);1000;47,32;48,85;0;4;плавающий;корпоративные;1046,52;344,28;0,328976035
RU000A106MW0;ТГК-14 1Р2;22,1; BB-;5;44,4;1,8;88,99;погашение;1000;31,33;32,04;12,85;4;фиксированный;корпоративные;921,23;303,05;0,328962366
RU000A109NF7;ЯТЭК 1P-4;21,2; BB;6;37,6;1,9;100,24;погашение;1000;15,49;16,03;21,5;12;плавающий;корпоративные;1017,89;334,77;0,328886225
RU000A108U98;СберИОС630;0; AA;9;16,8;3,8;75,3;погашение;1000;0,01;0,01;0,01;11;фиксированный;корпоративные;753,01;247,4;0,328548094
RU000A1075E4;МТС 2P-01;20,9; AA;9;44,9;2;98,74;погашение;1000;45,54;46,5;0;4;плавающий;корпоративные;1032,94;339,06;0,328247526
RU000A107SG8;СИМПЛСК1Р1;30,3; B+;4;31,9;1,3;92,82;право продать (put);1000;10,41;16,44;21;12;плавающий;корпоративные;938,61;307,99;0,328134156
RU000A10C8M9;ММЗ001P-03;23,7; B;3;36,1;1,7;101,54;право продать (put);1000;16,03;18,49;22,5;12;фиксированный;корпоративные;1031,43;338,37;0,328059102
RU000A10B8R9;Инаркт2Р2;16,5; BBB;7;44,5;2,4;106,85;погашение;1000;10,41;47,37;19;4;фиксированный;корпоративные;1078,91;347,42;0,322010177
RU000A1099A2;НоваБевБП7;20,8; A;8;47,6;1,8;99,07;погашение;1000;6,05;15,12;22,4;12;плавающий;корпоративные;996,75;320,77;0,321815902
RU000A10BUK3;ИКС5Фи3P12;15,7; AA;9;44;2,3;101,69;право продать (put);1000;0,85;12,78;15,55;12;фиксированный;корпоративные;1017,75;327,31;0,321601572
RU000A0JX199;ГТЛК 1P-02;10,3; BBB;7;14,4;6,1;97,31;погашение;549;7,45;12,32;9;4;фиксированный;корпоративные;980,55;315,13;0,321380858
RU000A109DV5;ИнтЛиз1Р09;24,6; BB;6;42,1;1,8;97,96;погашение;920;13,83;14,82;19,6;12;плавающий;корпоративные;993,43;317,79;0,319891688
RU000A10CMT9;ЯНДЕКС1Р2;15,6; AA;9;54,8;2,3;97,93;погашение;1000;6,29;11,1;13,5;12;фиксированный;корпоративные;985,59;314,11;0,318702503
RU000A106AT1;ГазпромКP6;15,3; AA;9;49,5;2,3;91,22;право продать (put);1000;16,71;24,93;10;4;фиксированный;корпоративные;928,91;295,46;0,318071718
RU000A107DC9;СберИОС599;0; AA;9;17;3,3;75,9;погашение;1000;0,01;0,01;0,01;12;фиксированный;корпоративные;759,01;241,38;0,318019525
RU000A109KL1;ВТБ Б1-359;18,6; AA;9;36,4;1,9;99,65;погашение;1000;3,26;14,44;17;12;плавающий;корпоративные;999,76;317,92;0,317996319
RU000A108FS8;ANTERRA-02;26,1; B;3;37,5;1,6;95;погашение;1000;37,26;49,86;20;4;фиксированный;корпоративные;987,26;311,9;0,315924883
RU000A10CUB0; БинФарм2P1;21,9; BB;6;27,2;1,6;99,14;погашение;1000;0;16,03;0;12;плавающий;корпоративные;991,4;313,17;0,315886625
RU000A107G22;КОРПСАН 01;32,1; C;1;35,8;1,1;87,17;погашение;1000;17,23;42,38;15;4;изменяемый;корпоративные;888,93;280,59;0,315649151
